,id,description,image,images,relevant,processed_description,text_score
459,919166,3D Super Zings T Shirt Kids Toddler Anime Game Streetwear Short Sleeve Children's T-Shirt Superzings Tshirt Children Cloth Tops,6528ef6a197b0c379b1af5afeb33632c151ed814,['6528ef6a197b0c379b1af5afeb33632c151ed814'],0,3d super zings shirt kids toddler anime game streetwear short sleeve children shirt superzings tshirt children cloth tops,0.5804613306
460,919167,Baby Boys T-Shirt Long Sleeve Cotton Among Us Print Children Clothes Kids Autumn Game Baby Boys T shirts Tops Tee,9a6791a009f973e38fccd9ed56711a79a95ba6d8,['9a6791a009f973e38fccd9ed56711a79a95ba6d8'],1,baby boys shirt long sleeve cotton among us print children clothes kids autumn game baby boys shirts tops tee,0.9958470146
461,919168,2021 year Among Us T-shirt Short Sleeve Cartoon Funny Harajuku T-shirt Children Boys Girls 3D Printing Impostor Graphic Hip Hop,d8fdca3761d5fd3a3f99a8aeaeb907107f6a71a3,['d8fdca3761d5fd3a3f99a8aeaeb907107f6a71a3'],0,2021 year among us shirt short sleeve cartoon funny harajuku shirt children boys girls 3d printing impostor graphic hip hop,0.9816510286000001
462,919169,Among Us Kids 3D t Shirt Children Clothing 2021 Funny Summer Tops Cartoon Kawaii Tee Boys Girls Clothes Hot Video Game 4T-14T,1e4262b940e28e48b0a674611114884af56a3afe,['1e4262b940e28e48b0a674611114884af56a3afe'],1,among us kids 3d shirt children clothing 2021 funny summer tops cartoon kawaii tee boys girls clothes hot video game 4t 14t,0.9643100242
463,919170,Game Among Us T Shirt Cartoon Baby Kids Boys Girls Children Short Sleeves Summer Clothing Impostor Cartoon Print Tees Children,d0a8cf4cd898ba8c4bc1435a08b0f7f702860b0f,['d0a8cf4cd898ba8c4bc1435a08b0f7f702860b0f'],1,game among us shirt cartoon baby kids boys girls children short sleeves summer clothing impostor cartoon print tees children,0.9901108539000001
464,919171,Fashionable summer 3D unicorn T-shirts are among us imposting boys and girls casual clothes toddler clothes,43a18980d983e7835ce8a9f50ae8953390197f73,['43a18980d983e7835ce8a9f50ae8953390197f73'],0,fashionable summer 3d unicorn shirts among us imposting boys girls casual clothes toddler clothes,0.6554890661
465,919172,Funny New Mommy Baby 2022 Family Look White Cotton Casual Family Tshirt Mother Father Baby Matching Family Outfits,a2db2c697881750d70feaa1a90d4f271338b9337,['a2db2c697881750d70feaa1a90d4f271338b9337'],0,funny new mommy baby 2022 family look white cotton casual family tshirt mother father baby matching family outfits,0.3696079272
466,919173,Children Super Cool Game Among Us T-shirt Summer Kids Impostor Print T Shirts Boys Girls Teens Cartoon Anime Tshirt Toddler Tees,077d6694396e202064fb5b01b42837d2949e4ce7,['077d6694396e202064fb5b01b42837d2949e4ce7'],0,children super cool game among us shirt summer kids impostor print shirts boys girls teens cartoon anime tshirt toddler tees,0.9765770933000001
467,919174,New Game Among Us T Shirt Boys Girls Harajuku Summer Tops Fashion children Graphic Tshirts Funny Cartoon 3D print T-shirt,a8057438d83d4fc141347237c23e2d3fc714d43f,['a8057438d83d4fc141347237c23e2d3fc714d43f'],0,new game among us shirt boys girls harajuku summer tops fashion children graphic tshirts funny cartoon 3d print shirt,0.9668263163
468,919175,2021 Women Casual Harajuku Fashion T-shirt Feather Print Loose O-neck Short Sleeve Elastic Stretched Summer Home New Tee Shirt,af6b53e008d28fdfae13e1858e71b25b040a8039,['af6b53e008d28fdfae13e1858e71b25b040a8039'],0,2021 women casual harajuku fashion shirt feather print loose neck short sleeve elastic stretched summer home new tee shirt,0.3506467608
